recommendationid,language,review,voted_up,timestamp_created,timestamp_updated,author.playtime_forever,author.playtime_at_review,steam_purchase,received_for_free,votes_up,votes_funny,weighted_vote_score,comment_count
224767955,english,Achievements and items are locked behind playing as a gender confused person.,False,1777911851,1777914660,1560,552,True,False,0,0,0.327994197607040405,0
224767903,schinese,"爽！这才叫游戏！
爽！这才叫游戏！
我说这游戏应该被列为第一梯队成瘾物有没有懂的！",True,1777911800,1777911800,143,143,True,False,0,0,0.5,0
224767656,schinese,太好玩了，买的第一天就一口气玩了9个小时,True,1777911569,1777911569,724,542,True,False,0,0,0.5,0
224767435,german,"Great continuation of the spirit of Vampire Survivors mixed in with a card deck builder. Very fun and addictive, yet short on content. One can basically finish all content in around 25 to 30 hours. Still, a great buy and value for money and maybe later to be expanded with updates or DLCs",True,1777911374,1777911374,1649,1649,True,False,0,0,0.5,0
224767428,english,"I came here to eat garlic and crawl. There is no joke, just a good game!",True,1777911372,1777911372,478,187,True,False,0,0,0.5,0
224767350,spanish,"Muy entretenido, aunque se ha hecho algo corto... Una vez que entiendes como hacer combos rotos el juego se vuelve demasiado fácil pero es súper adictivo. Con ganas de que saquen DLC",True,1777911303,1777911303,1827,1827,False,False,0,0,0.5,0
224767338,english,Don't treat the game as if it's supposed to be a well balanced experience and just go nuts. Enjoy your time and try to break the system as you're invited to do so.,True,1777911294,1777911294,1660,1310,True,False,0,0,0.5,0
224767218,english,Ah here we go again. Love Vampire Survivors and pretty much any rogue-like. clocked in about 10 hrs already and love the card combos system.,True,1777911188,1777911188,627,627,True,False,0,0,0.5,0
224767134,schinese,很有意思，停不下来~,True,1777911107,1777911107,1276,181,True,False,0,0,0.5,0
224767088,russian,"те же вампиры, только в 3д",True,1777911069,1777911069,1436,1436,True,False,1,0,0.5,0
224767083,russian,они опять трахнули геймдев,True,1777911066,1777911066,234,167,True,False,1,0,0.5,0
224766537,schinese,爽就完事了,True,1777910569,1777910569,569,569,True,False,0,0,0.5,0
224766473,french,Sympa / 20,True,1777910516,1777910516,575,428,True,False,0,0,0.5,0
224766330,english,Absolutely addictive. Like the game play loop and all the combos you can make,True,1777910396,1777910396,548,90,True,False,0,0,0.5,0
224766129,schinese,">> 0-1-2-3-4-5，唉难道我的输出止步于此了吗。
>> 哎嘿，万能牌，下一个旋转开始了！
优质快乐的卡牌游戏。
曾经有这种快乐的还是一款叫超载地牢的小游戏，
要不你们去教教安东尼怎么做卡牌。",True,1777910229,1777910464,1423,1029,True,False,0,0,0.5,0
224766126,schinese,我的生活完蛋了（暂时的）,True,1777910225,1777910225,442,442,True,False,0,0,0.5,0
224766014,schinese,至少不会因为费用而头疼的爬塔,True,1777910127,1777910127,313,313,True,False,0,0,0.5,0
224765998,english,It's REEEEEEEEEEEEEALLY good,True,1777910116,1777910116,631,494,True,False,0,0,0.5,0
224765937,schinese,宝石封印完的玩法：wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww,True,1777910059,1777910059,2136,1941,True,False,0,0,0.5,0
224765902,schinese,"快出DLC！立刻！

MAKE DLC ！ NOW！",True,1777910028,1777910028,1765,1765,False,False,0,0,0.5,0
224765798,schinese,"如何把东西做的简单化，其实是很难的。
像我这样嫌卡牌游戏记牌面或者规则太复杂而不喜欢玩卡牌游戏的人，都能乐在其中玩得津津有味。
能够把卡牌rogue like核心元素提取出来并简练化，配上前期无比丝滑易上手的引导设计，而且各种小的卡牌战斗规则通过视觉细节让不断游戏过程中玩家自行领悟，这都充分展现出Dev牛逼的设计功力。",True,1777909928,1777909928,839,368,True,False,0,0,0.5,0
224765460,russian,"Маловато очивок для такой игры. В будущем, надеюсь, как и в их прошлой игре будут коллабы с другими играми и игра расширится. Еще игра слишком легкая, любое комбо через джокеров стакается, при наличии должного количества ланцетов убивал смерть 3 раза.",True,1777909628,1777909755,1446,1446,True,False,1,0,0.5,0
224765451,english,"Addictive and fun. Loved Vampire Survivors and this is objectively better. I played this on Retroid Pocket 6, it works great.",True,1777909621,1777909621,639,639,True,False,0,0,0.5,0
224765122,german,Ein absolut würdiger Nachfolger für Vampire Survivors. Ich habe noch nie einen Deckbuilder Roguelike so gesuchtet wie dieses Spiel. Absolute Empfehlung vor allem für knapp 10€.,True,1777909352,1777909352,3171,2497,True,False,0,0,0.5,0
224765075,schinese,比爬塔好玩,True,1777909316,1777909316,669,418,True,False,0,0,0.5,0
224764550,brazilian,Good.,True,1777908840,1777908840,1087,1087,True,False,0,0,0.5,0
224764376,english,yeah its alright I don't know haven't put much into it,True,1777908691,1777908691,1993,1993,True,False,0,0,0.5,0
224763868,english,"fun to play , you keep wanna play more and when you try to stop it's hard to get exit the game , just like drugs",True,1777908225,1777908225,209,40,True,False,0,0,0.5,0
224763696,schinese,完全就是一代换了个包装，游戏节奏还不如一代，每玩一把都很累,False,1777908069,1777908069,513,213,True,False,2,2,0.446504294872283936,0
224763530,tchinese,電子偉哥,True,1777907903,1777907903,1400,1199,True,False,0,0,0.5,0
224763412,schinese,最棒的卡牌游戏,True,1777907774,1777907774,780,778,True,False,0,0,0.5,0
224762844,schinese,0123W01234W123W2345W012345W34W0123W01234W012345W012W1234W012345W012WW0123W01234W123W2345W012345W34W0123W01234W012345W012W1234W012345W012WW0123W01234W123W2345W012345W34W0123W01234W012345W012W1234W012345W012WW0123W01234W123W2345W012345W34W0123W01234W012345W012W1234W012345W012WW0123W01234W123W2345W012345W34W0123W01234W012345W012W1234W012345W012WW0123W01234W123W2345W012345W34W0123W01234W012345W012W1234W012345W012WW,True,1777907248,1777907345,795,490,True,False,1,1,0.520547926425933838,0
224762397,schinese,蘸豆爽！,True,1777906855,1777906855,1043,1043,True,False,0,0,0.5,0
224762244,schinese,爽,True,1777906706,1777906706,345,248,True,False,0,0,0.5,0
224762224,schinese,爽到,True,1777906679,1777906679,1497,1348,True,False,0,0,0.5,0
224762111,english,"The early game is fun but then it becomes way too easy to break the game with the tools it provides. Even if you try different ones.
It is in desperate need of some rebalancing and tuning if it is meant to be more than a mindless ""click on glowing card"" game.",False,1777906589,1777906589,1550,1358,True,False,2,0,0.523809552192687988,0
224761755,brazilian,muito bom,True,1777906278,1777906278,1704,1704,True,False,0,0,0.5,0
224760673,tchinese,毒癮犯了,True,1777905303,1777905303,621,621,True,False,0,0,0.5,0
224760414,english,Pretty good Deckbuilder. Shorter than I thought it was going to be.,True,1777905054,1777905054,970,970,True,False,0,0,0.5,0
224760338,japanese,"評価として、最初はワクワクで楽しいがあとからキャラが決まってくるのとカードも基本これがあれば行けるってのがわかる。

マナ回復と初手カードを引けるフレイサー、磁石をとワイルドカードをひっさけげれば最強スキル回しができる。
マナカード４は必須でうまく回れば、100コンボ余裕
ボスの中にカード使用ごとに強制演出が挟み、ダメージで死ねるのでコンボ数と金の鎧１を使うだけで、基本防御力が150は維持できる。

総評、アプデ次第でまたドはまりすると思う。",True,1777904983,1777904983,1339,1223,True,False,0,1,0.5,0
224760134,schinese,已爽飞,True,1777904827,1777904827,1431,1431,False,False,0,0,0.5,0
224760056,schinese,和幸存者一样的神级作品,True,1777904767,1777904767,449,365,True,False,0,0,0.5,0
224759831,koreana,"재밌게 잘 만든 덱 빌딩 로그라이크 게임.
처음 산 날, 앉은 자리에서 10시간 넘게 했다.

다만, 무한 덱 만들기가 너무 쉬워서 그 이후로는 단순노동이 된다.
손패 크기 제한이라던가, 마나 획득이 좀더 어렵다던가 하는 제약이 있었다면 좀더 전략성이 있었을 텐데.
아쉬운 점이다.",True,1777904566,1777904566,1401,1401,True,False,0,0,0.5,0
224759302,schinese,战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！战斗！爽！,True,1777904078,1777904078,567,201,True,False,0,0,0.5,0
224759116,schinese,美美全成就了，感觉爬行者比幸存者更好玩，爽游给我打高超了。记得把万能牌排到1星稀有。,True,1777903870,1777903870,3155,3155,True,False,0,0,0.5,0
224758838,english,"[h1]A Big [b]""F*CK YOU!""[/b] to Corporate Mindset and Psychopathic Greed[/h1]

OK, as to the game itself, it's good. I'm sick of deck-building games, having played enough of them for a lifetime. I haven't played any in years, after developers over-saturated the market with such games due to the massive success of Slay the Spire.

But I had a lot of fun with Vampire Crawlers. The combos are satisfying, the meta-building is interesting, RNG odds can be bent in your favor, and putting a good deck together requires some work, experimentation and thought. Everything in the game is smartly done; thus, it works. You have fun while using your brain, so this is a useful and enjoyable piece of software, as games should be.

Most importantly, besides being a proper game Vampire Crawlers is also creative and cheap, hence why ""a big [b]F*CK YOU[/b] to corporate mindset and psychopathic greed"" -- because these two things comprise the soul of larger-studio developers: the industrialization of a creative process, which ruins it; and the full-focus on money-making, which ignores the actual goal of the product being crafted, destroying it's social purpose for the sole sake of some sick rich ret*rd who can't [i]do[/i] anything other than [i]tell others[/i] what to do, while also believing the number on his bank account is the direct and sole representation of his score in life.

Vampire Crawlers, just like Vampire Survivors, proves one [i]can[/i] make a good game, [i]not[/i] overprice it, and get [i]fairly[/i] rich while entertaining people [i]without[/i] exploiting them. This is the actual purpose of any company, studio, product-maker or service-provider -- [i]not[/i] what we see 99.9% of the companies out there doing.

So, not only due to the game itself being good, but also for being properly considered, developed and sold, I salute the people behind it.

Buy this thing for a fair value (which, for once, means the full asking price), have fun with it, and reward the decent folks who developed it for their good work and principles. You'll be doing much better for yourself and for everyone else than by spending your money on anything else, anywhere else.",True,1777903608,1777932797,1231,1181,True,False,1,0,0.5,0
224757746,spanish,"Recién lanzado, tiene contenido para durar por su precio (llevo 15h con el juego comprado y 15 importadas de la demo, así que 30 en total, más aún si no hubiera jugado el juego anterior y supiera cómo hacer algunas cosas que tienen en común con el survivors), y encima parece que van a ir añadiendo más.

De dificultad ajustable según quieras riesgo/recompensa. Quizá más fácil que el anterior pero súper disfrutable como vuelta a su propia fórmula.

Si te gustó el anterior, te gustará este. Si no, puede que te guste (y haría una suposición bastante firme de que sí). Si no los conoces, pruébalos sin duda, encima son baratines.",True,1777902585,1777902585,906,906,True,False,0,0,0.5,0
224757554,italian,folle e divertente,True,1777902383,1777902383,4845,3142,True,False,0,0,0.5,0
224757544,polish,"nie tak dobre jak Vampire Survivors, szkaradne i odrażające, ale nie można mu odmówić grze magnetyzmu i silnego syndromu jeszcze jednej rozgrywki. Może być 6/10",True,1777902373,1777902373,329,329,True,False,1,0,0.523809552192687988,0
224757517,schinese,爽就完了,True,1777902350,1777902350,1546,906,True,False,0,0,0.5,0
224757373,russian,Хорошее продолжение вампирика! Рекомендую!,True,1777902211,1777902211,708,243,True,False,1,0,0.5,0
224757137,english,"Ground breaking game, very cool stuff here.",True,1777901973,1777901973,929,929,True,False,0,0,0.5,0
224757085,english,"See, array index starts from 0",True,1777901919,1777901919,1347,1347,True,False,0,0,0.5,0
224756642,french,"Concept sympathique en soi avec quelques petites originalités comparé aux classiques du genre type ""slay the spire"" mais rien qui permette d'en faire un classique. Le principal problème réside dans une quasi absence de challenge et un manque de contenu qui rend chaque partie affreusement répétitive d'autant qu'à un système tactique se substitue un système de hack & slash qui ne colle pas vraiment avec ce type de jeu. Bref amusant 1h ou juste pour se vider la tête",False,1777901488,1777901488,495,405,True,False,0,0,0.5,0
224756548,schinese,席德梅尔说过，游戏设计就是要让玩家能赢，我觉得吸爬和某些游戏相比已经高下立判了,True,1777901391,1777901391,477,477,True,False,1,0,0.52173912525177002,0
224756408,russian,Хорошая попытка скрестить мертвый dungeon crawler и roguelike/lite формат. Весело и аддиктивно.,True,1777901240,1777901240,616,287,True,False,1,0,0.5,0
224756306,schinese,好玩，一玩就上头,True,1777901142,1777901142,1235,1184,True,False,0,0,0.5,0
224756235,english,"I don't know... it's fun sometimes and sometimes it isn't. The RNG can absolutely f*ck you over.  Sometimes you can't find any armor cards or it gives you almost all armor cards. Be default you can only draw 3 cards at a time, you can get more during a run IF you find a bracer card or attractorb card that is if the game decides to give you any at all during a run. I have went down several floors without neither so some of the battles are tedious to get through. The game seems to love placing your armor cards all on the top of the deck and stuff like holy bible at the very bottom so you can go thru several turns yawning while deflecting attacks waiting for any of your decent cards to show up.

OH... my biggest gripe is that the game will throttle you if you acquire too much power. For example, I had a few magnetic whips during a run, which draws a similar card when used. But if you over use them the cards start to look ""shattered"" and the game overrides your turn and forces you to end it. WTF is even that?

Alot of the negative reviews here pretty much nail it. It's ok fun but it could be improved. It doesn't quite have the hook that the original VS has where you want to do just more run. The last two runs I had in this game I couldn't wait for them to be over with.

I know the devs will roll out several updates eventually so i'm still going to keep my eye on it and hope it improves...",False,1777901081,1777907538,608,608,True,False,0,0,0.5,0
224755771,schinese,全成就达成， 太上头了，爽！！！！,True,1777900658,1777900658,83,83,False,False,0,0,0.5,0
224755573,tchinese,連段起來是真的很爽!!!!,True,1777900445,1777900445,1363,1360,True,False,0,0,0.5,0
224755032,schinese,不赖,True,1777899926,1777899926,703,186,True,False,0,0,0.5,0
224754657,english,"Like Vampire Survivors, this goes down smooth and easy, but with a somewhat sickening aftertaste. Am admittedly satisfying display of colors and numbers and certainly more mechanically well-thought and robust than Survivors, but it's still missing any kind of substantial challenge. I'll somehow still play another dozen hours of it.",True,1777899506,1777899506,1987,1813,True,False,0,0,0.5,0
224753922,italian,"è bello, mi sono divertito, 
spero che faccia come vapire survivors e si migliori con il tempo",True,1777898702,1777898702,2132,2132,True,False,0,0,0.5,0
224753828,schinese,确实蛮好玩的，建议加一个移动时自动转视角,True,1777898581,1777898581,33,33,True,False,3,2,0.540069699287414551,0
224753708,russian,"Никаких откровений в жанр не приносит, но сделана так добротно, что хочется играть снова и снова.",True,1777898461,1777898461,1897,1897,True,False,2,0,0.523809552192687988,0
224753240,koreana,왜 다리만 가면 잠이 오는가.,True,1777897943,1777897943,621,621,True,False,1,0,0.527559041976928711,0
224753070,english,Roguelite Legend of Grimrock for (slightly more) normal people.,True,1777897757,1777897757,723,517,True,False,0,0,0.5,0
224752978,english,Just as if not more addicting that Vampire Survivors. I cannot stop playing this,True,1777897655,1777897655,822,822,True,False,0,0,0.5,0
224752855,schinese,一口气打穿，爽得根本停不下来，就是再开一把天怎么亮了？,True,1777897497,1777897497,1476,1476,True,False,0,0,0.5,0
224752795,english,"I had a hard time getting into Survivors but this game is AMAZING. I really hope they keep building on it. I will buy any DLC for this game, $9 is insanely cheap for the value",True,1777897418,1777897418,1723,1540,True,False,0,0,0.5,0
224752667,english,Amazing and fun game and great sequel to the original vampire survivors.,True,1777897272,1777897272,1526,739,True,False,0,0,0.5,0
224752340,italian,"Nuova droga del 2026, gioco che acquisterò nuovamente quando uscirà per telefono.",True,1777896890,1777896890,149,149,True,False,0,0,0.5,0
224752334,english,"i just imagined if vampuires were real and it really scared me,",True,1777896886,1777896886,1194,617,True,False,0,0,0.5,0
224752303,english,"If you like deck builders and rouge-likes, this is the game for you. 

Building on the addictive style and game elements of VS, the development team have seamlessly transitioned the weapons, characters, and levels into, what I consider, a superior game.

Highly additive with great replayability, I cannot recomend this game enough.",True,1777896857,1777896857,1041,735,True,False,0,0,0.5,0
224752156,english,okay I'm not goin to lie this isn't what I thought it was going to be like I've played a little bit of slay the spire on console before and it was alright but I got lost a lot figuring out what to use next and how the cards worked this at least feels familiar because it looks vampire survivors but it has major differences in game play and feels but I do like this I only wonder if the DLC's make it on to the game would not mind having those sus boys back,True,1777896686,1777896686,757,38,True,False,0,0,0.5,0
224752149,german,I always feared that those Rouge-Like deckbuilder games could get me addicted and this game really did. Guess I will have to play Slay the Spire next...,True,1777896678,1777896678,1451,952,True,False,1,0,0.523809552192687988,0
224752145,english,Fun.,True,1777896675,1777896675,1023,198,True,False,0,0,0.5,0
224751707,tchinese,好玩，任務指引清晰,True,1777896228,1777896228,715,448,True,False,0,0,0.5,0
224751605,english,excellent poncle game,True,1777896124,1777896124,1148,710,True,False,0,0,0.5,0
224751004,schinese,挺好玩的，很爽,True,1777895455,1777895944,1078,1078,True,False,0,0,0.5,0
224750749,russian,top game ever,True,1777895125,1777895125,458,304,True,False,1,0,0.5,0
224750690,japanese,"クリア自体はサクッとできるので仕事が忙しい社会人でもゲームしたいって人におすすめ。
コンボの爽快感が気持ちよく、一つのダンジョンもダレることない時間で攻略できるようコンパクトに作られている。やりこみ要素は多いほうだが、今後アップデートされて、色んなキャラでの独自の攻略法ができるようになることを期待。今はクロウラーによって性能差が大きいが、気に入ったキャラクターでも工夫次第で強くなれるようなギミックが実装されるとなおよい。
",True,1777895036,1777895036,3319,1932,True,False,0,0,0.5,0
224750401,schinese,"爽！！！！！
",True,1777894674,1777894674,567,419,True,False,0,0,0.5,0
224749929,english,"It's the same levels of dopamine as the OG Vampire Survivors, but as a deck builder.
Great time overall, definitely recommended.

After a few unlocks and hours of play, the game basically solves itself and win rate is 100%.
Once you get all achievements and unlocks in the game, there is not terribly much reason to keep playing, as you find yourself with an infinite win combo after a few encounters in each map.",True,1777894056,1777894056,1699,1699,True,False,0,0,0.5,0
224749885,schinese,爽😁😁😁,True,1777893981,1777893981,1316,1316,True,False,0,0,0.5,0
224749714,russian,good game!,True,1777893775,1777893775,1852,1852,True,False,0,0,0.5,0
224749525,brazilian,Muito bom XD,True,1777893522,1777893522,2899,2899,True,False,0,0,0.5,0
224749229,schinese,前期很爽，后期太蠢，满手牌看都看不清，没意思，还是应该设置手牌上限的。跟苏丹的游戏后期一样,False,1777893172,1777893172,3074,3074,True,False,1,0,0.449103981256484985,0
224749039,schinese,爽,True,1777892921,1777892921,1282,1282,True,False,0,0,0.5,0
224748698,schinese,nice game,True,1777892433,1777892433,1136,1136,False,False,0,0,0.5,0
224748628,english,"A great evolution on Vampire Suvivors. A slower pace but all the same fun. More of the same for the better for me. I felt I had had my monies worth after a couple of plays and that is just the tip of the iceburg. Dont hesitate, just pick it up if you liked the original. This will get its claws into you very quickly.",True,1777892351,1777892351,470,239,True,False,0,0,0.5,0
224747901,french,Trop bien pensé !,True,1777891317,1777891317,2218,1715,True,False,0,0,0.5,0
224747895,schinese,熟悉的配方，熟悉的味道，10小时通关，5小时解锁剩下的成就和隐藏死神,True,1777891312,1777891312,913,886,True,False,0,0,0.5,0
224747236,schinese,好玩，爱玩，啥时候出创意工坊,True,1777890448,1777890448,96,96,True,False,0,0,0.5,0
224747212,schinese,现阶段流程有点短，爽不了多久,True,1777890420,1777890420,952,818,True,False,0,0,0.5,0
224746920,english,great game! would suggest if you like deck builders,True,1777889953,1777889953,1210,964,True,False,0,0,0.5,0
224746724,schinese,爽游版杀戮尖塔,True,1777889659,1777889659,912,912,True,False,0,0,0.5,0
224746703,english,They did it again. Fun is fun. Xpac when?,True,1777889623,1777889623,4512,3814,True,False,0,0,0.5,0
224746598,tchinese,後期會一直想合新卡，莫名的有毒性,True,1777889486,1777889486,1501,1501,True,False,0,0,0.5,0
224746564,schinese,这是我第一个给好评的游戏，冲就完了,True,1777889439,1777889439,1500,925,True,False,1,0,0.506666660308837891,0
224746526,tchinese,best game in 2026,True,1777889361,1777889361,1602,1373,True,False,0,0,0.5,0
224746516,schinese,太顶了，刷一盘好爽,True,1777889351,1777889351,431,287,True,False,0,0,0.5,0
224746468,german,"Sehr starkes Game. Macht süchtig einen Run durchzuspielen und immer wieder einen neuen zu starten. Musik ballert.

Verbesserungs Vorschläge:
- Möglichkeit das gesamte Deck in einem zu sehen zu jeder Zeit (nicht durch anklicken von Zieh- und Ablagestapel)
- Möglichkeit der Sortierung in der Deckübersicht und Anzeige für Kartenanzahl pro Manastufe. Für Kombos ist es sehr wichtig zu sehen, wie viele Karten man von welcher Mana Stufe hat. So muss man etwas mühsam jedes mal nachzählen.

Klare Kaufempfehlung!
Müsst ihr wissen.",True,1777889288,1777889288,529,189,True,False,0,0,0.465686261653900146,0
224746423,schinese,上头,True,1777889239,1777889239,1634,1075,True,False,0,0,0.5,0
224746335,english,"I usually find myself shying away from deck-builder types... and even as a big fan of Vampire Survivors, I was quite cynical when I learned poncle was making one, too. But boy howdy! if you let this game sink its fangs into you, there really is no cure. The Vampire Crawlers flow state™ hits like unrestricted access to vampiric xanax.

The ""blueprint"" of Vampire Survivors feels beautifully transferred into a new medium, which includes the tendency for your gameplay to completely and irrevocably fly off the rails with experience. That being said, coats of polish and flair (such as the additional VFX, proper 3D graphics, remixed soundtrack, and incredibly silly voice acting that is sorely missing from the other game) really do enhance the overall experience; This game feels like a proper evolution despite poncle having no intentions of retiring its predecessor.

Achievement completionists, fans of Vampire Survivors, and gamers who enjoy chaotically snowballing out of control will be especially vulnerable to the soft allure and sharp bite of Vampire Crawlers. Tread carefully and drive a stake through the heart.",True,1777889110,1777889110,1338,886,True,False,0,0,0.5,0
224745812,schinese,爽(๑•̀ㅂ•́)و✧,True,1777888323,1777888323,1388,1318,True,False,1,0,0.523809552192687988,0
224745632,schinese,非常爽,True,1777888043,1777888043,230,230,True,False,0,0,0.5,0
224745546,spanish,Guapísimo,True,1777887920,1777887920,1109,1109,True,False,1,0,0.523809552192687988,0
224745506,german,"macht spaß, macht süchtig, geil!",True,1777887850,1777887850,1993,1076,True,False,0,0,0.5,0
224745384,schinese,当你发现这游戏可以1费抽15张牌紧接2费回复20点蓝然后3费1W伤害的白鸽打完boss还倒欠你500块你就知道什么是天才之作了,True,1777887653,1777887653,746,366,True,False,0,0,0.5,0
224745341,czech,gotika on top,True,1777887583,1777887583,488,469,True,False,0,0,0.5,0
224745289,koreana,"Berry Good

▶ 전작만큼 잘 만든 덱빌딩 던전크롤러 게임
▶ 다만, 다양한 빌드로 플레이하기보단 진행방식이 정해져있어서 아쉬움",True,1777887522,1778302992,1595,1595,True,False,0,0,0.5,0
224745118,english,"This game is crack. This is actual crack. THIS GAME IS A DRUG. 

11/10 will come back.,",True,1777887251,1777887251,1169,415,True,False,0,0,0.5,0
224744784,schinese,非常好玩，能跟尖塔2一起做成捆绑包的游戏确实好，如果还是觉得不放心可以下一个demo试试,True,1777886750,1777886750,1239,1158,True,False,0,0,0.5,0
224744345,spanish,"muy divertido , pero en cuanto coges mecanicas se vuelve muy facil , duracion unas 15/20 horas tienes todos los logros",True,1777886096,1777886096,1530,1530,True,False,0,0,0.5,0
224744214,english,fun,True,1777885901,1777885901,1364,395,True,False,0,0,0.5,0
224743946,russian,супер,True,1777885464,1777885464,879,585,True,False,0,0,0.5,0
224743385,schinese,012345wwwwwwwwwwwwwwwwwww，舒服了,True,1777884637,1777884637,1073,848,True,False,0,0,0.5,0
224743162,schinese,不够爽,False,1777884330,1777884330,329,329,True,False,0,0,0.456431567668914795,0
224743097,english,"Successfully builds on [i]Vampire Survivor's[/i] roguelite foundations and finds joy even in a genre foreign to it. I got super addicted for a minute there, pissed away my whole week off work behind the desk, brainstorming new ways to break it. I'd like to see more of these unfamiliar spin-offs, maybe a boomer shooter? But, wishfully, I'd also like to see Luca and the guys at Poncle take a crack at something new. 

Anyway, hugely recommend! So cheap too! 

[b]8/10.[/b]

[i](Played on Steam Deck OLED at 720p90fps with 7-9w total power draw and 5-6hrs battery life.)[/i]",True,1777884236,1777884236,1749,1749,True,False,1,0,0.523809552192687988,0
224742933,schinese,简单好玩 根本不停不下来,True,1777883953,1777883953,2091,2072,True,False,0,0,0.5,0
224742705,schinese,不用看攻略就能从头玩到尾的游戏是好设计。,True,1777883585,1777883585,1368,1368,False,False,1,0,0.506666660308837891,0
224742444,english,good game,True,1777883172,1777883172,2118,1459,True,False,0,1,0.5,0
224742256,english,"wish i could check the grim grimoire while im choosing level up rewards, other than that the game is great",True,1777882833,1777882833,761,596,True,False,0,0,0.5,0
224742201,english,ดีเหมือนเกมก่อน,True,1777882756,1777882756,1244,1244,True,False,0,0,0.5,0
224742135,english,Honestly a great game to get into deckbuilding. Not overly complex and tons of fun! Basically a steal at this price.,True,1777882617,1777882617,1669,1105,False,False,0,0,0.5,0
224742017,english,imi place,True,1777882420,1777882420,994,384,True,False,0,0,0.5,0
224741947,schinese,"从来不玩卡牌游戏，但是这个前身是顶级爽游吸血鬼幸存者，带着对前作的信任以及别人的评价买了下来
太！太！太！太爽了！可以0费攻击卡触发天赋放弃思考有啥打啥，可以无限抽卡满手的牌我的回合我的回合还是我的回合，也可以叠buff和蓝条一套高费牌灌伤清场，总之就是爽爽爽，想怎么玩就怎么玩！",True,1777882307,1777882307,946,503,True,False,0,0,0.5,0
224741544,schinese,很听劝没有购买某尖塔II而是入手了这款游戏。游玩过程中各种正反馈从未停止，没有什么故意膈应人的设计，持续爽玩。好游戏就应该这样，娱乐性永远是第一位的。,True,1777881631,1777881631,2030,678,True,False,0,0,0.5,0
224741511,english,games scratches my brain by spamming cards but then every boss has a mechanic that every few card played it damages you,False,1777881574,1777881574,1109,906,True,False,0,0,0.5,0
224741045,english,game break in good way,True,1777880797,1777880797,647,275,False,False,0,0,0.5,0
224740931,english,Never that got far into Vampire Survivors but just reached credits after 50 hours in Crawlers. If you like using strategy and cleverness to exploit game systems you will be welcomed here with layer after layer of new mechanics and meta gaming as you c-c-c-c-combo into infinity and beyond.,True,1777880609,1777880609,3096,3093,True,False,0,0,0.5,0
224740796,russian,"Я в полном восторге от игры. Особенно когда спустя несколько часов разбираешься в работе комбо, например почему самоцвет на (-2) на карту за 2 хуже, или лучше в некоторых ситуациях чем самоцвет БЕСПЛАТНО (Free) и так далее. Если вы не какой-то хардкорщик, любите пиксельную стилизованную графику или вам понравился Survivors - определённо надо брать. 
Осторожно. В игре можно серьёзно залипнуть
Добавьте карточки и значки пж",True,1777880384,1777880384,1270,1019,True,False,3,0,0.537537515163421631,0
224740689,spanish,hermoso,True,1777880197,1777880197,570,379,True,False,0,0,0.5,0
224740448,spanish,pastita yica,True,1777879816,1777879816,1980,1933,True,False,0,0,0.5,0
224740434,schinese,评价为牛逼,True,1777879791,1778003776,1720,1390,True,False,0,0,0.5,0
224740340,schinese,爽就完了，不过到后期很快就有点腻了,True,1777879622,1777879622,3599,3075,False,False,0,0,0.5,0
224740325,schinese,战斗爽！！！,True,1777879587,1777879587,694,185,True,False,0,0,0.5,0
224740263,english,!,True,1777879500,1777879500,868,596,True,False,0,0,0.5,0
